4.4275E-07	0.498196227
4.593E-07	0.53369541
4.7585E-07	0.576854958
4.924E-07	0.649987744
5.0895E-07	0.756267798
5.255E-07	0.86514104
5.4205E-07	0.971587284
5.586E-07	1.055654195
5.7515E-07	1.138868766
5.917E-07	1.217150577
6.0825E-07	1.285231139
6.248E-07	1.338147388
6.4135E-07	1.379129533
6.579E-07	1.416190927
6.7445E-07	1.45007444
0.000000691	1.47812046
7.0755E-07	1.507373766
7.241E-07	1.542347213
7.4065E-07	1.578144516
7.572E-07	1.614516637
7.7375E-07	1.651817823
7.903E-07	1.690402322
8.0685E-07	1.730624381
8.234E-07	1.772971986
8.3995E-07	1.817319701
8.565E-07	1.862539474
8.7305E-07	1.907477745
8.896E-07	1.951276784
9.0615E-07	1.994927765
9.227E-07	2.037921832
9.3925E-07	2.07937086
9.558E-07	2.119138762
9.7235E-07	2.157969226
9.889E-07	2.195854461
1.00545E-06	2.232778223
0.000001022	2.268724265
1.03855E-06	2.303676341
1.0551E-06	2.337618204
1.07165E-06	2.370493161
1.0882E-06	2.402030836
1.10475E-06	2.432340335
1.1213E-06	2.461612557
1.13785E-06	2.490038397
1.1544E-06	2.517808751
1.17095E-06	2.545114517
1.1875E-06	2.572146589
1.20405E-06	2.599095865
1.2206E-06	2.626037425
1.23715E-06	2.652419848
1.2537E-06	2.67751982
1.27025E-06	2.700835453
1.2868E-06	2.72222981
1.30335E-06	2.741373659
1.3199E-06	2.758187599
1.33645E-06	2.774544577
0.000001353	2.791543843
1.36955E-06	2.806816289
1.3861E-06	2.819088908
1.40265E-06	2.829749114
1.4192E-06	2.837690403
1.43575E-06	2.843076507
1.4523E-06	2.845964491
1.46885E-06	2.845550943
1.4854E-06	2.840940085
1.50195E-06	2.834716808
1.5185E-06	2.829198135
1.53505E-06	2.822679053
1.5516E-06	2.815427852
1.56815E-06	2.807059446
1.5847E-06	2.797675405
1.60125E-06	2.788277862
1.6178E-06	2.779206078
1.63435E-06	2.769787711
1.6509E-06	2.759246831
1.66745E-06	2.74696525
0.000001684	2.734125006
1.70055E-06	2.722002491
1.7171E-06	2.709594873
1.73365E-06	2.697149015
1.7502E-06	2.68530526
1.76675E-06	2.673460379
1.7833E-06	2.661626974
1.79985E-06	2.650947051
1.8164E-06	2.642197482
1.83295E-06	2.634962436
1.8495E-06	2.628676733
1.86605E-06	2.622776843
1.8826E-06	2.616892197
1.89915E-06	2.611528458
1.9157E-06	2.606502104
1.93225E-06	2.601505213
1.9488E-06	2.596280152
1.96535E-06	2.59113225
1.9819E-06	2.586140543
1.99845E-06	2.581258908
0.000002015	2.576441219
